trip_id,time_seconds
029d6b4b6a5d614c0632ec0d3799727cddfd1e2962697d3c6e4ccfb3f00af458,3930.0
02ef469f867a0fe503b8da4c465474a7e27fa3781a26c5d4be19f8f924e2dff1,4144.0
04b44f5be0495d437c97ba6c2858a19b9693a38e0b66053cb52b85ac622bdb06,3785.0
06a2670b6f2d1a683933c7d5bda46d0691b77d599bed1576b8db571dbbe5582b,4757.0
06af3095ada60fcac9b3ccc310627ba439ef2f1b98f16f328e06f1f5b8372a9d,4012.0
0815bf064158f6f3b6ed97afa671d8f4c4f70c1510fb9d63caaa54901aa49058,7937.0
08506a6699d3275f6b1f8d126fdadaf0988539cb5574836d346cbe12d70afd94,3786.0
0c8194930e3766b775ce5abe10a3aede7e8d2b8d55b3efcd5212c90fb15198f1,33984.0
0df2a252394c27fa662741ca4f38bc7f574efe4afb386dfd0af11d86ecb29de9,4377.0
0e90ca0dc53a6cc56e60b1508c28720f9ccaa0a6aa8a5f68bc25dc87b1918aaa,4300.0
106bfd900c38b76d97f63498f72806eecf2a9b5bda5ef76f30b67c485489ddc2,4016.0
1095c4e1c6387afaf2d3b2b15ae96807ec20dc650d8774d270f8913a92814ab3,3951.0
10ca477778f6d758e63cfd6db6ea9980d64630308a3d9e4cf271255a307eceb8,3888.0
10f245463ffe123b8224ca5415d9aa2e0a34c0d68e472bbceb8502197bf72721,5105.0
117f5da4ff3f115e6c92bad7e3f7c2005deddd491caea6762284a0e50ae9fb16,4248.0
142d27864c890df559c818ecacbf71068ba95407317177c08ba0185f14ddb4f5,4541.0
144d86644c3cbd61c402e79b915c9398b733e570129a3f119b54e8e0a0cf1975,3614.0
14854cf8809a05f2960bb8352425176e915c778bca0e90305d20d71148773290,6699.0
14af7397fe4c1ca3ab0cc623c03739a3519cc873df90af9c963953c4de5bbd1d,5205.0
17633b396c4dcac0a494375d286b109a91fd11d7d9960a66d653c32add7842a4,6185.0
17ec115a645c3165fce8a08dc02aa22bfc9ebd490be1996f110441f4fdfb6971,3604.0
18c6d6729ee63978bf8d3de340e782b656eb807e669ef95f033a829c419c9b43,4998.0
1953a71aef1bb5c01d295081e7be6f85b6e13d19c8c1af1ec69f7b22ecd54112,4127.0
19f93a7d39e907553fcb64b443f4389283b87648cbb99aa7a70fec9ccdd380b2,4411.0
1aaadc77952fd5276ee2f0190c3b8a7632dacea6263336fae6545b35508cd582,3617.0
1ae0d5b7aa2c99e1da98afedc183d34fa85db3296cc28eb01afd7e4cc9c597d2,13099.0
1ae4509ab4d556fa25ce00d666fba85b9ec224a432da609522d2914df3cba17c,3629.0
1af714a6c203f094c816501dd56eceebc44fa4064cdf9e3610fc0f2f7c734b07,3690.0
1c9d249f7ec9bf77485c251d35d9dee3639cc096127b1b619981722e5c6c4400,3676.0
1cefd58e05a360236f2de2b6762afb069cbd6d4485c9707ccf4f910a8018830b,3653.0
1d2b85b863eaead90f871bbe7f1e3af3bc2b640da89856911283e68dde0de506,3791.0
1f2852a218e266a0131a884d76a99c8f5715a777ad808adf37961d1916cf0869,5115.0
1f7d10d1ceee40156eda72be6c818a90835fc0c5923b61ae2c5f4aca69ef31cf,38847.0
20a3500d29d1f8b83f2d6eda36a3ba787ce0fabaf81f087fee805c7c46655bc0,4608.0
214d4bef47b3c2582d27e81d91b70234effa7d0bac6b2d56f712d829cbcc5047,3765.0
2165dcc5c0f923be0e5280063e08c85e04b4e5dfd59523bc6c8bb68bc9aaeec5,5788.0
22ad5aa31607540b6af545c3e130b0b80c586991287a6dec22cd2d63b2288775,3967.0
22f504bfab611e7a60fc7b163857e17f539437dc6ae74d3f0896dfae57e6a6e3,3731.0
235b71b09938e04596afbdf0ca798fdeca040103e141655b1ab3f83a7169d87b,3750.0
25c3fe3045fe99a12f29502fb56ca6b995c55b653e91401e33ec7fb05c4d4c61,4505.0
26a62c905acf43a1fd6c3ff6df427db1ae01c5a5773d37d9210157f8a597ecb3,4760.0
27fd1d21941b8f4753400dc40ce8e26725065155bdff74250314b36558ec51b7,4240.0
283b258457b3ca7a41ed9ef45a96044456af5c473520f12c9e7a9460839c8ab1,4226.0
2b9bc67c1ffd2ebb2723e2afe1a542c7607ee885f283ecd920197598c84d3d2c,4118.0
2d010a3c5ccfb981baec65568b5ab7e0d140405ceb760bd645a3098a314178f0,4619.0
3086e435a62311bc00a88415c77fbf426c12ca8b730fc66e677b14546b134a88,3969.0
34ae0b6d1da9ec602dc8f9dc18fa6e62f08a7f440134f7f36980e2313884c8ee,4072.0
3692e90fe8410b5ffcf520a5ea0092850841e377712b74847ac5f7b5dd95f4b8,3634.0
399ca2adfa2490ba2fc719b43c3f710e94b3124c37c08f2b4fa84160788ff477,4530.0
3dae6d8e452920519bb1d94f60500072635467cd3d2144e366431cddd5f8f846,6246.0
3e8f8c90bc65e582c391a882c1df0abf675f7b71e9b9065779ca327b8de5b768,5638.0
3f51664c46d96013bc12b9bc65ebdd3e3f7f0923c278e0f5a4c5b74ea965244c,3618.0
4061288a38bd1a6bae3831a78d6ec7bc18767558e04b1b5f453c32fed51318aa,3856.0
43e42f0dd3ae8ef417f729086d184d4a3dd6bd3a79eaaecc48ed93c3d9c34458,4645.0
452775c03484af6773c1ffbaa19b97311c94a3c76ab21882e8306d1ad6a101da,4130.0
4556df3d4db192866e602706b0bfd62f04165fc250eedf10320f4e3db356e9fa,4596.0
45f84021d2c443d1d266f2c8e4c6a3d7a12ff8d72068100f62e764719edc99ea,3648.0
4677335fa9cdb79daee8a801ef0097eb435ff5430085ab2e11646bfab7b21d1c,3812.0
46c423dcfb78f10a2bf7d8f2b9563f0e9726059553c97fee4609419aad6731d3,5785.0
46d0b8dc5fbb9b3b46d9de8e28f190e40591403c953331bc4dd57d1e07f00e6e,4076.0
47de381fed381bb797c7c2dadc01ae3bcb1deade49150eab6d48f52161779199,4269.0
48aa2470ff047113eac114e8d8eeed1c1018cbca07cdfe9aea4be5373f30442c,4229.0
4939a586078bb20c84258364e3a0fd36632af912ff2bd35a4b6f35522b52884e,3773.0
495e75b39cbf8e8ce1936966ef919fb4382d1989ddaeb344c1e1e30fdd1399e7,4185.0
49d70600802d860e87f83bb18c22ffb709eaa4678c48f62a84bd1f58ea842c93,9248.0
4bde48c53ed63d77f672f73b828b477464abe76d825891e8af7ea96508772c94,8341.0
4d23549cecc8224a53c5632dd0e3fdce313729c134c8e0fb4dd8dcd564a218f1,4718.0
4f92d3e21984c42a16923307216245a2533aec4ec8f731db73f8a87665b6f75d,5085.0
5038b4353607a6bb693f87ed98076e1b04c788e8a3f6f11ab59f3b2e6bd19f50,5059.0
506c9cb8fe70dccb8604281fb0a9c3abab3e3f6b2f7c510dde4a0b5f4359ea6c,4168.0
50c99e0c7c7ec0fad46c265ce7d073c177785a6d82facee0119d3a5a9ca677b5,3643.0
51a0c2fca3b5807e7b07c612d147c3689570942e5510cd1b86ba4428619d6821,3710.0
524d4d175e040e7d27762d65fa73d2e73bd274100db2d98f196d5341dc888ea6,4593.0
53e86a98afffd2c8faa47ca927cd78535ae67ccae18c4d89812994b56cb4aac9,3693.0
53f79618c03e3125b504bad40ba5787453cc544b5ea3ea1f29ffc9d7c38e82e9,3638.0
552ba7b05bdaecf6508f85832b9f8f7e498abecb5561cbecf5af784dd478d2a3,4384.0
554cafc7ceeb7e59f6025817455b49c9e1565b70623077c3b0d67ff03be25439,3682.0
566302d34aef96b96cf0a30d2f844ba96557924637dee9ff2bd52915dfdf44d1,3721.0
566ca31ea61c60e45323d364450a46349441737b4e43c7f34a4bdf9dfa022b30,3858.0
5852265e463ca1e4090c42b1f0a96a1aef83a44f45fb2c87d487accf83971b30,3910.0
58d4426c74abd40a73aa424870a830d3d0890fc23d0792894ec33017a07877d1,4757.0
59f0714026dfa92b1658c4a0e2153e75baf936f7a2e47962dbcc705a910d3f66,4342.0
5b112b5cf9b11f2b432cae1bf73f7847125fc9553edc37a97c5371fcf5ec769b,4267.0
5b4a8eeb6c95bba2b3f6a599b11c651d19353077f7adfb2bc919d46905e5bfbc,3630.0
5ca1f9b1907799f2c5399657ad78b73eddab5c20cce329ba600d01090540d068,3865.0
5d3a446db20e49b5c74d794a88354c1a67739ad3b7777531bd7c2c7d4096ab7a,3805.0
5ec64e25f7dd8bf793e7a4ec62ebffe4a9ff469a1781a5126b91e1ef356b1618,4302.0
6171d0a60de1fe3371a493cff6a4a6033fbc3ea99afb4b22b762010740922110,3866.0
61ef8512c1c4ac92aa76ac1ac21e150bcf29c6182dd89f386ea174c7acf0f3af,4713.0
6290c4f5020ccc1ab0ab736df261076d366a95db80666d21364b9ec584570de3,3678.0
633826d37429b0c126e0ff89ac4ae50b4f672f185a9e66416d44a051953f9f5d,3763.0
6530218d351787e58e1b6ca27170ffc58681db28c3af2986465ebae022a92270,5070.0
65d89755fd0f399dde2314c364da574cedb82d1ed3adbfad8bbff2851b5905e4,3690.0
6601b1b170387ce33302410ed6812c36046ff7834d02f6016895cb20c182259f,3741.0
68578859ed55296b58a0a928ef6c35dab6c28181dbf1bab99b10be1e21c08dda,3770.0
685c591549c967d350413daf9836ad8e76237477e6e925f86199bab996a02e18,3648.0
69dfc96357b7939fffb13c166ef113aaa83f0b34d11e30048349ed2a176ee8d7,7681.0
6a16e535b0e9f4573fba0243848635db8853ce51210e8a8b2f0b6527dda63432,4056.0
6a4c5668fc0ae4769030ecd914403623c94fa19640362715d77045c918e4aee0,3762.0
6a60a061c878fc38dd01d75a1eac9ac4df159363b057420f15da354347f14d45,4361.0
6ac74c285d939326aef8828a7294827aeea67644b6d71a352112e7c560814de4,5324.0
6b8d3f2fdd0c0e98a11705474f25478f589d5f0076c4b1f20de30ccadce46072,3682.0
6c93890650f3f42e8a6a0a86c936923f340cdea1362b3a99a9cf7628c212f3b7,4123.0
6cffc8f6db467357e04fb16daa9faced25b0c48e63d6c0a7cf859642bfe59c4d,4258.0
6d74be7cb3217d150d037df069c7cc65951d1cfb38b5850ef986d39fa551b08f,5062.0
6dc57e520fa54dfda16c44fe1e56b90890c6ed8a63d35fdaa448567644d30dd7,3948.0
6df9445d0df5d29652e15627a366e4e44e451772762aba3daec57b5bbdd7094d,3629.0
6f825cf5a6830f664e53e1dea88c7d54dc7f5728ff3cd7ef456c72432ebbca13,3700.0
6f8efb7e28d37a9988ce400a5d745a19e71e9b50cbc0a44684f4fc4d5e1cd6cd,5377.0
6ffbb025c1f2e346c5897f75970317842a3dfd1622c130288753c33cdfb73a21,3608.0
713bfea73ed723b5edb042d81061768f9eb85b1feeee964a728f2320de16b494,3619.0
74c847de6058458be887605a12a61bf10d22196cb1ad8b6e60fceb03bb1791f3,4257.0
75fdf8decfac3faf27f8e8e5257a4e54185051c4231c306b1f4e464a4deb9149,3859.0
77e36dbbe2a1bade56bc8de05366c63629ac7e31029f6894f54d7245b6a4c366,4302.0
7a95c141feb961afeaed18b116864257e46c5ab232cdd8c283e81e129f8d0e1d,4091.0
7b11022bd70bdc7d9f8ff9557d2f9772f84be9f0d169989e4555f4e2b8664a94,3652.0
7d2fb2f53c674153870e17257d371215e271bd4d99e478db08f65d64ab35276f,3905.0
7d425a8355131f65db493ed3b0839aa84174886bd7dbb214b8f2dc9b124a6c84,5088.0
7fafc6d0ee8d92fd226d0e712e0d78e2ddb0ad6573889758cae79c8e23ebbb7a,4197.0
80480165c03dd5acdded5a327c6324d7a744493981cc56f8e3d2b93bbf38ffb9,3616.0
808c2849ae98bdd85c692b1e16946af2233fc5ac09b0e91fe882d424dfdaf0b3,4489.0
8182c349ec0d6ad004c2412891c70319ab288680364c45feec3c1a72d9a8a281,3703.0
8255ab6905db4661b0eb8cbebcfa28985773a3e052c2765b69c10ab20e7a5f04,8221.0
852eabb42b509c7aa039cd66eb7ab47e79d8bbced8bdc50e781de8fcc5168303,4059.0
87babf34c55681bd504059ffc6a30ccd45e02925e8a8802b021596ee23eca037,4619.0
89cc6b313ec0383e29a33b91497a08e9daaef0bdf17ffb92938a4f7d9736913b,4171.0
8a20d468c5cc4b1dc3a111a811e6e7f95170b3eac6111b9bd557070c5b060e52,3968.0
8a9362aa6f82c4bc5007370a96c46c01dd791dbd8f73e418c9a8e91a49388466,5048.0
8aab3796de3f8ac8fe03d32e4e7559b6773c843ede62546a2c1da94a830e176e,4653.0
8bdada3828d98629f5096043d37d749430842b19bc2df6fa0934da8f8833b203,3790.0
8c52c95153343e30229f293bc62f5793f6ef0372f51a453f2586938a28afdc29,3656.0
8ddf8f8dd1754e07d9ce94b94e5728d21b5f93126ad33bf589bd59a71b6b12ba,3619.0
8ee3e61c9598325fb79d4f57d72b70ca835c8bf2e023a1d36edcbe77abb3ccae,5682.0
9290f1e7a141daa4a518f9837f2ab87afa43c4f5b69d98c51399a209ea50a6ff,4123.0
933170adff4b05e990826a17b539eb6c34d836edb508bb9e5c0ce533604df2fd,3947.0
933f360faf1df53ddc144a73b3261b6665126528493eaece00700431c0c8d553,4059.0
935863741a9d54e0f04c01f38420e6c9e53d0d165127ec37a389cc0cf9f71f61,4103.0
96bc311e9ed491ea8c31e5c50a0ea7c5b7c520aeba6347c36be9ecbb8674d0cc,4731.0
96c219c84fbc91a7d1eccbc085fe4b5101c5cf520da769c3075b3bb3ef05364b,4362.0
9866b74941018ba0b139fc884c7616f1866848a06ba90f3f0ad5ada2ba565660,4843.0
98a1f192af7d0848cb37c3c7eb067f303bfc95ccb497d41a76ce462b50b6bb95,4323.0
98ab02f16d12b65aba7e64b0c174f8ae0fa2ffe997cadd21748fba719e67a019,4798.0
98f18a9233027ef9e6fe48f3253f04a28f1c43b43bbb69baa240dbd5c88cf537,4389.0
9a3af894d34286f385d68b2ac3d58eddca85606679119f2fc35f0a5c4fce02b9,3643.0
9bb96b685f8cebfaa849e7a93bc01c0b4b7b66bf373b9d5f9cd6a7bf73c468a7,4527.0
9d4e1d4f6e7677bcfb3786bde8b3982284aed2a4dbd37100e45a21999f8d9618,3608.0
9fad6a82ac4d31cba0282eeadca84611ed3105299faf87bf18d6a78940d4c2ef,4478.0
a0000e3ad3d1431169dbc6a0404bb06fe8d49f27c6c81c40e9479646d362eaf5,5428.0
a168ce809c657cfc04a6a426780b7b570cd2a2e06a382a1b7d558a61b6474484,4910.0
a1c46422a81d091f232f2df06af333806f48adb8c8c222e3851fe205c6066d80,3680.0
a1f99e42d7d3e941720c26fa2919060b3f6da7035298da9dda1b573f9f330f0c,4718.0
a2be1d04d017e6a06ce17bf312336787c45d92a5049b50b1508d2350ec5afbd3,4850.0
a35275ed5484ce6ab421e800666c999b9c976ef0bbf44b903b2168cd9ae18051,3908.0
a431a986864d587681d30c2f76a1ffde6d5e79e29a376f22902eca7baaf63029,5807.0
a471ec87523635e30fdd676abb74a671830f527b8ac6ff15407d57539f8ce933,3712.0
a602130f051dda76b3ecee7b112b1a45ac46e52060b37516a29bab0bd8dbcb92,3820.0
a7506a5eb7f5543a8d5734d5333fba17a35fd6e1544b9ac3a3f4c0c0a30fa7a1,4138.0
a7d4286d7fb555f7e13a43fabb4278e5e6305c881cb96334be054c9f41cd9ff0,7721.0
a7ed0936159c48de6480878910022d160c355bc831346cd17109fd4d44085e3e,4113.0
a8799b2b5c493a75af9986ee55041463a3104442a371102e475ac2aab14b4c6c,4456.0
a882ab76ebcbe7dced0c6a5be199cde0f7529d5b796ff06b408bade67e1245b9,3733.0
a8be3d0263dbc0f029d5703cc7e64d2fbaad92732b40413430578f2f5d14afb3,3704.0
a9f7d6840424a39ef5653f4f6de0ff2b7dcc521c93ecf26a009f4d881871e46c,4058.0
aa3dd02e9a8e71b514124fc31bf80c9744283ac0fc1c2e735f55ff7e73111369,4444.0
aa78b70784b61d55c5068da403748f4e488fa4bfdbe57c23d462775380384ff4,4692.0
ab447b679567655e13161e0b204ae7c8b5749934eec2e2495d0e0e8e88c49459,4710.0
ab9dcaf1c8fa9c3f3c5def7c0068469e82debc80abe64ff64a6aabcc989ceba0,5086.0
ac99099a58977c0c604129e934730d6a47f585fea1c569272124884d40ce7500,4815.0
adc3af00efaadcc645032903966ccb303a7192fbb60b2cb2ba1de5d4e103f5ea,4132.0
b14ca6259b4fd6e660eeaea414301863a32d4e8cc5689e99f0f38cbf70d5e0cd,3779.0
b2c885b7320d707e30c17833504ea990126633b8cad36b75be254a65b9199e9f,4149.0
b4798103197bbabd23986ed94965c81f39d3dfb9dd65e1032b7b3bb1956f1584,4498.0
b4b9a476b6a159934765d2407d3c8299712431aa13e6af5f44c977f426309b7f,6361.0
b4d7d9eeefffe7d94b0eeb43ec59cbd522f824249b71943016bc838f9ddc212b,3808.0
b60228e2b5f1ab3aec98564a78d9aade81ebbffa6adb75d18d907240896d7f30,3919.0
b63ce18c4f9c8c018f0f85be2e2c79dd9b914ef60305978b091c7985a7a2e259,5468.0
b6fdccbfd925ca483d0c5693a66c8e2f53779c0bc0df3e93fa4494d140107292,5242.0
b7e924139a22b3f0d0dfa6a6f2449608ecd71bbe46e698713523903d18ec01ac,4584.0
b824e36062a06201b28d82225d94cedc03c0943995e356a45705d7a9e033588e,4730.0
b860e0b67667cd787ab10d8d9897c204fe72bd103581626b32b48c62ae1da9c6,3863.0
b98d4d122f8d3a611646aa50270b97a142a6a8dd5f01a4e4b7aa6c2ea18d5529,13315.0
b9e47f89c227441cb07ea8a56d8b69a5e0526fde36af008f54468cc68898c96f,29805.0
ba6c663d8af67fc07fea4078369bce137b1e7ac86dd5ff81ee92e0442b2c2986,3750.0
bb609c0bee73b751a133c1190597c24f9245b116dad421ed8892abeb2b96dd6e,4020.0
bbd59d54fb27b5497ccb37f27df31be3afdfcff9f9048afb588a0c40b950b166,4374.0
bc0b8f58d421856b6d0d68029722c89976f57745ac23e4749b3fe22dfd4e9ad8,4454.0
bc15253d32310bface5fb35f031ca6d96d57545a55aa90c1004009fb7a0e27c0,3961.0
bf65f3a06ef2231edbbbdcdbbcb53f53c3f5249ae0f5e20b46d789f7df3d7094,3701.0
c08a600c302a7f48ac7b5dcda8843d74f86b699d1a1d1ad4d6619b6c10c66636,4104.0
c0fb0e48394ddfd512c01ea2c8df34c278b96064cc012925e9ba360161bd8410,4607.0
c12be62b505117c0e806a29000fab268f106658448d5d4c6f17d3027940b6bfc,4196.0
c2e8f565243c2472cfdbc4faedce4c7a232dd16531b13de7607f0ea677d016ed,5191.0
c484a4fad37d27edf7e78122f203d01ac2755d2e6b513a31bd02582afc01bea2,4219.0
c558476fcf165681ae608b9776223ac83f62e5a6f4079a281e3c692186921413,3764.0
c7512f50d8d6a4b8c3c5bdc6b0a076361d5eed829918d5bd542ba244bae4492c,5526.0
cb6262f92df09c01f5ba28af43c1ac5c2a4b061e6ac5fd74c7ce1baec41e9a65,3907.0
cbef9c7c791707cbd016b0a3f60ef8f38fe029318064d1a79f734dbe19c4dc0f,3670.0
cd9484d0960465bc78ecc38d59d3e270c62cb964162678c9d7752e4649e4c248,3707.0
ce7429b552703e36402a25d22b564e786007b2aeebfe6c86caecd82e173940c6,3974.0
cf90f2ccf47573981c202229e402491f7648df909c45d12b9902fb77db70da0e,4713.0
d0204830ff8b7b7c0b4802f83bb719f625dc56c88e12783330c281cc7e8581d5,4117.0
d04d611bfc26fd5940001dd2db66690f80931c36c0c8631a0de1a84c44ba9885,4123.0
d42946a9e910949e6a788377a2f01e3edbb81f09d21a8f01a2df6b847aac040b,4240.0
d691d9afd1b4ee5eca368990a5ce10a53234fc8509bffbecb93ebd342393f70e,3730.0
d6ce36d674e90fccf605d480ecf30bb9fd064f07e39b7e5f0a4538ee3795dada,4113.0
d925ebf7c1564448ce41b47ca1193a61f68ed214a72dc034274bfcb33076670b,5076.0
d92c4a6f9e743b803bbdc35b43c126337a2945e68da4d2c5bda251572dd2f10a,4122.0
da28c52eeba1e2cfc7a283229af8b273116af3750bde40ce6fabb4b24066590a,3768.0
dac98077507d1e8bcecdf71ba5a245d1d09809019edbce7e4aebddad70da30ec,4177.0
daed4860bd1888a35d923271872eb1a2a07d220d2ec0b65159fe53d74d76c7e7,4125.0
daf7d4a311bc1ffb2345953479b03b1a1f0a82bc9cf0607f05f3d5ed06c57d8d,3941.0
dbb73d179c7553c6cffc944da3434b77d47605e0d4b2dbe7cef7905f4e952f50,5351.0
dd4999dd2317a38646ab951cc807f9f9ad15c3d891fe5bf63b0673b4e18d2b44,4130.0
deb30904f81d2598410fab07c8e9e1169fba1931c2952ddb569ed7ead093e1c5,3764.0
df139c639c114041de1aa0d1488268d47076470747a037312b48ebaba7fca0f6,3675.0
df4d5996892cc99743c0cbf3c24baf07cafdbcc51bc6ed69e6abea0d86620b33,7116.0
e4d1675f9006e1e592ad385878615bbc057d3810e5a9891a51488f2ebbcc05fb,4049.0
e71faf56f8dc7a5c59ba0d9e6a94e51312f433da82dc539570e69a95942ecefa,3606.0
e758054731cf131f44be3371cac8be7ac812e3905049db08bfaf3545e1bede25,3661.0
e7f0becf59c2e1a8970b4303a54fd561d772c846ed3636bd062101bee5a90958,4879.0
e9387f886050dc02ab0517f5bd3fca8c9dafc167494d1b20960ac4fd1e4cf3d6,4958.0
ea8af664ef12c00a56ec83f17c0ba92202fd571b478f558d7e6cac8eeebfe57d,4277.0
ea93865e8529e079f96725dafe5ce1d00fd88cfac71b94d5d4fd696a3725e52d,4187.0
eb765708bc460f3dd8c779fbb0bc38109bd9c46d9b99e857228e7044488bbad6,3766.0
ebe7464eb16d6d206037dd5dacd650362947da5e38133304bc44fa4c1d7cdae6,3733.0
ed7b9c06335a18ad9f125fa3667aba925a56106c06fa692edbb84e7490f5d56b,10638.0
ee28fc89ced2dfce3a5f95cf168278f78752de76944103706a765702b0d9bc41,3610.0
eec91d279f482aa8d6f05d17b39ce7bc83e3a5d604a93693d93e784885998b8e,4365.0
f16c96ce74f066ee2bdebb978d40c289e5dc527f337aae991e314503c26cbacd,4303.0
f1cb64f3a41b5de4c98572b59719f8ada6fd77872817b9ed2f10f8ca5848c088,3980.0
f4254f8677ffd0d319b7275b85283ce4c6d939e185818401293aa23f8d15489e,5017.0
f465e2b13d1d592297568bb6a7e7618b7fa885d5863a1d4ff1bda8551e723de2,3826.0
f4a1f89d7a3c6d2a06384f139a73c2126f6136d43761b7fdba3c778bd1d6ec0a,3659.0
f53519494f276c81b148122a0eb99d0480c4e55231b9dd6068fa322db61d1d20,5279.0
f5bbc34d21b4d7f0826e28becb2701bf588986c6100eb3db1617402e65950c27,3673.0
f76c1b05581043c200acf65e325a0ab79571347c96381462844a44bd75323b18,4511.0
f9f4fc77b0b72af7b9773bc02433ed9b8155c99cf3491aec8f4251e2440b44ab,4331.0
f9f88b2df9df492c7db73b5a08a47a434afb0e98acc8b10e432253e934ec15cf,4038.0
fb6d09e7af4d1298463ff68edcbdd8ddb057f271387c331c6f4420a3cf36e754,4244.0
fd6da0eb4bf215eb63486339b1c34b90520ad59a2fe2988fa13e93b6817a029d,4260.0
fd7baff344ffafe4b35d0d1d007df78be19653cf52ccabdd030d7aa731f65dc7,3727.0
ff4b30bac2210c72564e42a0eca4f5a6112024744b65c918dfcfb579b4037951,3927.0
ffee5322cae95d1952c8c2dc81a63a9e77572b4d1b3ffae2774f17bb3c3f36be,4289.0
